text,labels
"In areas where tanker-ship storage for oil isnâ€™t readily available, producers could need to go to extremes to get râ€¦ https://t.co/secHR2Pscn",-1
GNC is perking up despite general market weakness. One of the better risk/reward long setups (long),1
Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,1
user: TJX stop loss in 43.91 after beating 44.27,1
"AMZN long I have posted for days hits target today for nice 11+  gain, just sharing what it simple  ",1
"#Stocks suffered a huge technical damage today after markets got spooked by California shutdown

We see what upside down hammer means on the hourly chart. Our daily chart has the same hammer

Is this a bear trap or a major turning point?

#StockMarket https://t.co/WSwrMFC0WF",-1
GPN Stock price finally broke out one of the most important resistances in the short term at 6.17   ,1
RT @fawkesmask: @federalreserve Thank god the SP500 is going to ATH. Good job guys.,1
"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",1
"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",1
"RT @MahiMahi_Girl: This should open your eyes at the upside potential on $ZHUD

$NE $NTN $NCTY $CHCI $COHN $VVPR $AFH $EMBL $AAWC $SEGN $IT…",1
"The latest date for registration is on 4 April , 2006 .",0
"Goodbye FAF, acting weak, I've never liked you anyway - NEXT",-1
PAY ncertainty is never a good thing.,-1
"RT @InvestorIdeas: 📣 New Podcast! ""Investor Ideas Potcasts, #Cannabis News and #Stocks on the Move; Episode 398 - (TSX: FAF) (OTCQX: FFLWF)…",0
The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,1
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",1
AMN BY AY FCX ABX GOO and GDX GDXJ GDX GGGG GT are near lows with nice entry points on GD SV exposure some pay SDIV,1
"For 2009 , Incap expects revenue of some EUR 70 million .",0
The mill has long traditions and holds an established position in the markets .,1
"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",1
BAC in next weeks 13 calls at .02...,1
"Despite the marketâ€™s recent bounce off its late March lows, many investors who rely on technical analysis remain skâ€¦ https://t.co/FW863PWKbb",1
An appeal concerning the project has been lodged at the Czech Ministry of the Environment .,0
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",1
AAP moving down with volume. Couldnt cope with the descending trend line. Trend is still down. Perhaps 460 is not impossible after all.,-1
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,-1
"I'm not short, but if I was going to put a trade on, it would be a short from 530 back to the 50d MA",-1
"The total number of shares in the company will be 585,236,987 Innofactor group Innofactor offers its customers comprehensive solutions in the Microsoft environment .",0
"M Consolidating here, heavy volume inverted hammer candle, we should see a nice green bar up tom, unless all buyers exhausted from today.",1
RT @NorthmanTrader: You'd think instead of relentlessly upgrading the stock maybe Wall Street analysts would tell people to take some off t…,0
user AMZN holding above the 50dma in a diamond pattern. ooks good for higher prices...imo  ,1
CF The trend is over. Time to step aside and wait for the next one.  ,-1
They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,-1
"ed Monthly Triangle on CSN,.....Scaling P  ",1
"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$BLK
Signal: ** BUY **
Since: 2020-04-06 
Our performance: % 4.87
https://t.co/wFFAizyE5U
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/YAiAmYXJPb",1
The transaction is expected to be finalized by Dec 2009 .,0
$SPX If you think price moves lower - you have plenty of time to wait for it to show you it wants to move lower. We're above last weeks high which last I changed was not bearish...Just wait for confirmation,-1
NN looking quite bearish at the moment.,-1
"GE is exposed in many ways to the economic downdraft of Covid-19, and Fitchâ€™s downgrade is probably too mild and ovâ€¦ https://t.co/mJFvX3wJCI",-1
"user arge % owners on Morningstar rival 1990's mania...CSCO, AO, etc. AAP range bound as funds diversify away w/o growth. JMHO",-1
The price of GMO soy is 5 % -7 % lower than that of non-GMO .,0
"MDSO - ong  27.51. Trailing Stop  37.67 from 9 prior Stops of 37.11, 37.00, 31.30 ... 27.51, 25.15 and 22.79 -  ",1
"CF Break that Descending Trend-ine & break 26.20 on volume, we will see a trend reversal here.   ",1
Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,0
"Global stocks waver, while oil markets are buoyed by optimism that major crude producers including Russia may agreeâ€¦ https://t.co/PBDpkHgMcQ",1
CZO had nice up move looking to into SQQQ TQQQ SPX SPXS SPX SDOW PO to straddle options or swing trade OI prices up GAS up,1
VNG its crazy that anyone listens and trades off this tool.,1
NVDA Third Avenue purchased 2.15 million shares of NVIDIA giving the holding a 1.15% weighting in their portfolio.  ,1
Uponor has initiated actions to attempt to recover the cost of the replacement program from the supplier of the clamps as well as its insurance company .,0
APP added 1.49 risk of bankruptcy abating. Not out of the woods yet. More work remains. Adding if thesis benchmark met. American Apparel,1
"The company will publish its financial statement for 2008 on February 25 , 2009 .",0
Homeowners across North America have green experiences to share from cost savings to clean and eco-friendly heating .,0
user: AAP  down .6% premarket . Anyone know where the bottom is ZEO? if it does not stop before that I 'm buying it !,1
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",0
"Swedish engineering consultant firm Etteplan is to establish a unit in town Borl+Ænge , by the turn of the month March-April 2008 .",0
AAP ready...460 c 5.05,1
"Sensex Opens Over 650 Points Higher, Nifty Above 8,950
https://t.co/5MdFuBM9LU",1
Finnish aluminium products manufacturer Nordic Aluminium Plc ( OMX Helsinki : NOA1V ) reported on Monday ( 18 August ) an operating profit of EUR7 .9 m on net sales of EUR55 .2 m for the period January-June 2008 .,0
VHC  breakout watch 36.7+  ,1
Ciner Resources $CINR Set to Announce Earnings on Monday https://t.co/NbHpMCDfHv #stocks,0
TAB Mikel H. Williams helped the acquisition of Viasystems Group and Dennis F. Strigl use to be COO of Verizon Com & CEO Verizon Wirless!!,1
user: AAP Not loving that close.  ong weekly 450 calls. 25000 of us praying for the 450 pin close,1
"- The Group - s profit before taxes was EUR 0,2 7,8 million .",0
MS Morgan Stanley Option Bull bets 1.6 Million on an up move by July  ,1
Operating profit for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,0
"#SelfieCompassion: Bill Clinton ""I feel your pain"" from Rich White #NeverTrump 1% Elitists @DNC. Ditto Parasites like $23 billion Leona Laurene Jobs at $AAPL $AMZN $FB $VZ $BA $MSFT $GE $GOOGL $IBM Bob Iger $DIS $ACN $CTSH $TCS $WIT $HCL $T $VZ $CERN #Cerner Deloitte Consulting https://t.co/J68D9Ynats",1
@petenajarian $msft 182.50 16k weeklys bought today ...,1
NFX The hourly shows a Head & Shoulder formation forming.  ,-1
"Elcoteq 's stock of orders has stabilised in the past weeks , Mr Krippl said .",1
"Hearing a lot about how frothy the markets are, so I did some quick valuation work on my portfolio.

EV/Sales of each business I own:

$SQ - 11.3
$SPOT - 6.1
$ROKU - 12.9
$MTCH - 13.6
$MA - 17.8
$SMLR - 7.9
$EA - 6.3
$AYX - 26.3
$LVGO - 44.1

Price appreciation ≠ overvaluation",0
LSC 's 30 employees will move to Ixonos with their existing status and benefits .,0
"RT @PowerLunch: NJ Governor Phil Murphy adding @Merck CEO Ken Frazier to a commission on restarting the economy.
Here's what he said about…",0
"Additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .",0
STO VS AP 50 puts for 1.40.,1
"As a result , the company will temporarily lay-off 25 % of the whole personnel , approximately 270 persons at Kirkkonummi and Nivala factories .",-1
"Sensex Slumps Over 1,000 Points From Day's High; Banks Under Pressure
https://t.co/klEnpzbE0I",-1
"The record date for dividend distribution is March 14 , 2008 .",0
"RT @JimScalpert: $SPX / $SPY  💯% confirmed Squirrel pattern.

🐿️🐿️🐿️🐿️🐿️🐿️🐿️🥜🌰🥜🌰🥜🌰 https://t.co/ot7FNNT21s",0
Also Chile is an important market area for forest machine companies .,0
GPN trying to move higher,1
GPN Inverted Head and Shoulders still in play !!   ,1
GD Trying to break d/t line after finding support at 200 sma. ikely needs GD to hold 158.5  ,1
"Rupee Edges Higher To 75.51 Against Dollar
https://t.co/W88Y89rySY",-1
"Nevertheless , Fitch notes that the business fundamentals of the three banks currently remain sound .",1
AAP what an amazing run it has been since 2005. I don't think it's over.   ,1
GOOG so far so good in premarket. If the averages help this could get above 745 today.,1
"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",1
CAT following DE Freefall!,-1
"RT @Madison89421615: SELL #BITCOIN
BUY #GOLD

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",0
AAP DownTrend if After Market = Bullish Sentiment For Tomorrow !,-1
Long $FB https://t.co/doXfAKVWDP,1
The value of the order is around EUR 100 million .,0
"Stock prices suggest a short recession with a swift rebound in corporate profits, while gains in havens signal worrâ€¦ https://t.co/yN9DOmq8J0",1
"Vetr users have upgraded https://t.co/WkaxsQ7i5z, Inc. to a HOLD Rating (3 stars), giving $AMZN a target price of $2288.05 https://t.co/rwVhF9BRHJ",1
"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",0
SCM Scaling my short,-1
AAP Drop !,-1
"RT @aosipovich: Scoop! Wall Street ""task force"" with BLK, Citadel Securities, MS and other firms eyes changes to US circuit-breaker rules aâ€¦",1
Finnish fibers and plastics producer Suominen Corporation OMX Helsinki : SUY1V reported on Wednesday 22 October an operating loss of EUR0 .8 m on net sales of EUR55 .2 m for the third quarter of 2008 .,0
