text,labels
"AMWD setting up very nicely above 29.33.  In the very strong building and construction product group, along with APOG.",1
BK buys HNZ is HSY next? Warren must like chocolate bars with a coke KO,1
WFM building out a nice bull flag here  ,1
"ASPO Plc STOCK EXCHANGE BULLETIN October 24 , 2006 at 2:00 p.m. Aspo Systems Division has completed the statutory negotiations , as required under the Act on Co-Operation Within Undertakings , conducted as part of the action plan launched in August .",0
ZNGA There are a lot of supports here SMAs. I just bot few shares at 2.54 Falling on low volume  ,1
"SHD added to short position on move up, Sears headed lower part II now available:  ",-1
The firm generated sales of 187 mln eur in 2005 .,0
eading stocks analysis updated  Failing breakouts & high vol 50DMA breaks confirm correction. AAP FB DDD ES_F,-1
"The company 's profit totaled Ls 134,700 .",0
"COX hasn't moved much since this AM, but catching my eye. ight vol pullback, above res + 200-day  ",1
"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",1
"Lee & Man Paper and Metso have a long and prosperous co-operation , a good example of which are the Changshu and Hongmei kraftliner machines delivered earlier .",1
user: AAP user  take some of that left over cash and buy 6X 450 Jan 2015's 60.,1
The aim is to increase sales by at least one fifth in 2006 .,1
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",-1
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,1
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",-1
"MeeGo `` learns as you use it , '' Fisher said , putting the most important things up top .",0
"Finnish W+Ærtsil+Æ that provides power solutions for the marine and energy markets has opened a Service Centre in Murmansk , in Russia .",0
DGIT long for 10 crack at 9.97,1
"Well-wishes: Mr. Hotzeâ€™s caps, hot-sellers online, read: â€˜Make Oil $80/bbl Again.â€™ https://t.co/GyT54ta8Kx",-1
"Green Weekly & Monthly Triangle on ISIS,.....pdating  ",-1
AN taking some off here,1
"Financial Markets Shut For Mahavir Jayanti Holiday
https://t.co/nMf0ueLc9e",-1
"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) .",0
"After Lehman declared bankruptcy in 2008, a group of market-timing services recommended extensive short positions iâ€¦ https://t.co/AhzlyhnZfg",-1
"HM wants higher, looks good on multiple timeframes, but not a fast mover",1
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",1
" red, not ready for break out.",-1
"( ADP News ) - Dec 11 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) said yesterday it opened a technology research and development ( R&D ) laboratory at Helsinki University of Technology .",0
"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",-1
AAP By By 440!! next 425,-1
JAG used to be 8 and trades on several exchanges that had a buyout a few years ago GD SV IMO we'll see M&A in GDX GDXJ space:on TC,1
Don't know squat on SPT but P flack just sent unsolicited email asking for plug & his first graf touts 80% gain in shares.- ZICH on biz.,-1
PETM ooks like water coming out of a garden hose...  ,-1
user: PCS broke through more daily candle resistance!,1
This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,0
Political prophet Allan Lichtman: Trump is more ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/3qgDvxsdVz,0
Watch CAI under 4,-1
NFX uggh! the one put (May 2013) I had might get wiped out - to exit of double down?,-1
NEOG has positive fundamental trends & a push through 48 of a cup&handle. pside mid-50+  ,1
"Heard on the Street: Wall Street got a big lift from capital-markets businesses in the first quarter, helping cushiâ€¦ https://t.co/w8lQO17EPr",1
"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones .",0
"user jemberlin that is my number too, will be a good swing, but personally I hate AMD,",-1
with FCX gapping well above ideal entry looking for a pull in to at least 35 on open for an entry,1
"Gap-Up Opening For Sensex, Nifty Amid Gains In Asian Markets
https://t.co/nBuylWqckb",1
AXN becoming again interesting near multiple bottom. We made lot of  some days ago here  ,1
Arena Partners Oy is a development company for electronic business .,0
"Wipro March Quarter Profit Down Over 5% At Rs 2,326 Crore
https://t.co/yVOHG9z0pL",-1
not normal - it looks like a set up for major one way or another - G AAP,1
EOG ascending triangle - original target 127 extension EPS Feb 11th? 1/2 position swing  ,1
"Oriola-KD , headquartered in Espoo , Finland , is a leading distributor of pharmaceutical and healthcare products with 1,300 employees in the Nordic and Baltic countries .",0
AGCO been adding on pull backs. Great company not only large machinery but also serves hobby farms I expect a lot of growth couple of years,1
"DDD - ong  27.95. Trailing Stop  46.44 from 9 prior Stops of 45.23, 42.35, 41.70, 39.03, ... 25.44 and 22.93 -  ",1
NFX weekly 190 puts in play,-1
PCYC strong winning trade since Wednesday up 10+ since (holding)  ,1
The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,-1
"TIVO BY!  Price action? Check - breaking out above 12.95. Volume?  Check, 2x avg.",1
agree user: hedge funds sold AAP in Q4. We'll see if it was a smart move or they dumped the stock in a panic. I say the latter,1
"RT @NorthmanTrader: And yet $SPX is trading higher than it did at the end of May 2019.
#efficientmarkettheory https://t.co/KGgCd83FkJ",1
NS aggressive put buying in Feb options,-1
"AAP Smile of Friday EOD : The ast 6 Times Tim Cook Has Talked, Apple's Stock Has Dropped  ",-1
- Cash flow from operating activities before investments was EUR 7.6 million EUR 2.5 million .,0
OWE STOP IN APO to 18.45.,-1
"Temporary lay-offs , affecting the entire workforce , will also be implemented .",-1
"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .",0
"“Gratitude leads to optimism, and a positive attitude is 90% of the game.”  — @LindaRaschke

 #stocks",1
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",0
BAC I hate analyst.. They Scrap a beautiful day :(,1
Morgan Stanley CEO James Gorman is the most senior Wall Street executive known to have been infected with Covid-19 https://t.co/NerWgqdgec,-1
M2 Communications disclaims all liability for information provided within information on on the world wide web .,0
"RT @leadlagreport: Little rant here. 

People call the VIX the ""fear index.""

Volatility isn't fear.

Volatility is doubt.

It's doubt abou…",-1
`` Residentialconstruction in particular has picked up in several markets .,1
"Sensex, Nifty Close Nearly 6% Higher After Four-Day Selloff
https://t.co/GW2Oi28KOq",1
V and MA FYI: When they tagged the 50d's yesterday they also touched off multi-year trendlines. Good a spot as any to be long (holding).,1
MS long very close to my stop of 21.50. Not looking good on this one. ooking back I broke my long-side rule of solid earnings delivery.,-1
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",1
RT @AdamMancini4: We continue to hover in $SPX at resistance of the rising wedge that now everyone's posted. I posted yesterday I was looki…,0
"Sensex ends 581 points lower, Nifty gives up 8,300 as markets extend losses to fourth day amid coronavirus scare… https://t.co/jlk5zc8pLS",-1
"Sensex Falls Over 400 Points, Nifty Near 9,000 Amid Volatile Trade
https://t.co/VowCyqThcx",-1
"$VIR 

Since April i posted these levels 

Just follow the thread and the levels for support &amp; resistance / SL &amp; TP .

$SPX #nasdaq #TechnicalAnalysis #StockMarket #daytrading
$SPY $QQQ $IWM https://t.co/SsJ3JYbP0v https://t.co/2J0zIly9Yy",1
"` This order is included in Wartsila 's order book in the second quarter , ' the company added .",0
"When is Demark coming back to prop up AAP?  Yesterday a classic dead cat bounce.   Now a value stock, need go lower to find size buyers.",-1
user: AMPE bouncing after 8-day sell off.  Estimates of how high?,1
Berkshire Hathawayâ€™s financing of Occidental Petroleumâ€™s Anadarko deal could see it own a large chunk of the companâ€¦ https://t.co/lDO85FI6hz,1
user: AAP cool comparisson between Galaxy S4 and Note 2  whatever the rules BTW Here is hoping for more action today !,1
"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .",0
"user BAC Yeah ... they made the easy profits by slashing jobs, now they have to close win-win sales.",-1
Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,0
AF short (AP 52.50 puts) working on the highs this AM :) Stochastic crossover  ,-1
AAP Bounce Coming?   ,1
"JCP Keep an eye on this triangle. big short int, 34%. reports Feb 27. cup & handle. at DT. ong  ",1
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,-1
WCG Everybody looking for something to buy...basement trade w/fundamentals...  ,1
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",1
"ANA Get long Arena here's why, seekingalpha.com/article/1298901  ",1
"JOSB 50% off on almost everything. Funny, they cited increased promotions as a big reason why gross margins were down...",-1
"So far the company has awarded more than $ 350,000 worth of tools and materials .",0
"The poorest index figure was given to Finnish power company Fortum , 4.5 .",-1
"F really looking good here, great call option action too!",1
"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",-1
user I want to frame this post u sent me....you may have been only one to read it lol ssys,-1
MTW long good company plus some WI love for made in WI,1
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people .",0
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",1
"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",-1
